ElapsedTime,RobotID,Team,Vx_Command,Vy_Command,Angular_Command,Pos_X,Pos_Y,Orientation,Vx_Actual,Vy_Actual
0.333,-1,-1,0,0,0,0,0,0,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000054,-0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009
0.354,0,0,0,0,0,-1.4990863800048828,1.1200000047683716,0,0.000000000000007070587615604912,-0.000000000000003882901019295492
0.354,1,0,0,0,0,-1.4990863800048828,0.000000000000039745872473231567,-0,-0.000000000000008231835641576858,0.00000000000016848609356845752
0.354,2,0,0,0,0,0,0,0,0,0
0.354,3,0,0,0,0,0,0,0,0,0
0.354,4,0,0,0,0,0,0,0,0,0
0.354,5,0,0,0,0,0,0,0,0,0
0.354,0,1,0,0,0,1.498889446258545,1.1200000047683716,-3.1415927410125732,-0.0000000000000069983914248233364,-0.00000000000000407619383122886
0.354,1,1,0,0,0,1.498889446258545,0.000000000000039015286227434,-3.1415927410125732,0.0000000000000009748487332359763,0.00000000000029503756079704305
0.354,2,1,0,0,0,0,0,0,0,0
0.354,3,1,0,0,0,0,0,0,0,0
0.354,4,1,0,0,0,0,0,0,0,0
0.354,5,1,0,0,0,0,0,0,0,0
0.354,-1,-1,0,0,0,0,0,0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016,-0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000124
0.380,0,0,0,0,0,-1.4990863800048828,1.1200000047683716,0,0.0000000000000038612782642637796,-0.0000000000000006735916679543603
0.380,1,0,0,0,0,-1.4990863800048828,0.0000000000000046888122894148555,-0,-0.000000000000001813216938894594,-0.0000000000003089090730926366
0.380,2,0,0,0,0,0,0,0,0,0
0.380,3,0,0,0,0,0,0,0,0,0
0.380,4,0,0,0,0,0,0,0,0,0
0.380,5,0,0,0,0,0,0,0,0,0
0.380,0,1,0,0,0,1.498889446258545,1.1200000047683716,-3.1415927410125732,-0.00000000000000539373674915277,-0.0000000000000008668844798877281
0.380,1,1,0,0,0,1.498889446258545,0.0000000000000000014446881038215733,-3.1415927410125732,0.00000000000000739346743591824,-0.0000000000003176686784768617
0.380,2,1,0,0,0,0,0,0,0,0
0.380,3,1,0,0,0,0,0,0,0,0
0.380,4,1,0,0,0,0,0,0,0,0
0.380,5,1,0,0,0,0,0,0,0,0
0.380,-1,-1,0,0,0,0,0,0,-0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000153
0.405,0,0,0,0,0,-1.4990863800048828,1.1200000047683716,0,0.000000000000002256623588593214,0.0000000000000009310630077162055
0.405,1,0,0,0,0,-1.4990863800048828,-0.0000000000000005080370209942101,-0,0.0000000000000013960924124465374,-0.00000000000023498178957513827
0.405,2,0,0,0,0,0,0,0,0,0
0.405,3,0,0,0,0,0,0,0,0,0
0.405,4,0,0,0,0,0,0,0,0,0
0.405,5,0,0,0,0,0,0,0,0,0
0.405,0,1,0,0,0,1.498889446258545,1.1200000047683716,-3.1415927410125732,-0.000000000000003789082073482204,0.0000000000000007377701957828377
0.405,1,1,0,0,0,1.498889446258545,-0.000000000000015232915162545144,-3.1415927410125732,0.0000000000000057888127602476745,-0.00000000000044470937470122556
0.405,2,1,0,0,0,0,0,0,0,0
0.405,3,1,0,0,0,0,0,0,0,0
0.405,4,1,0,0,0,0,0,0,0,0
0.405,5,1,0,0,0,0,0,0,0,0
0.405,-1,-1,0,0,0,0,0,0,-0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000153,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012
0.422,0,0,0,0,0,-1.4990863800048828,1.1200000047683716,0,-0.0000000000000009526857627479178,0.0000000000000041403723590573375
